Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0053558	1402	8627	1388	4992	11084	11497	5181	10666	9374	895	2979	3627	2232	2698	11454	10814	9390	11121	4889	925	6012.97	2884	10695	2907	3.708	1.891	3.774	0.000160415236597517	0.00142488216926065	0.1903	0.6905	0.2408	0.2408	TRUE	0.2452
FBgn0039169	513	2124	224	664	3539	4756	954	3500	3134	383	1090	893	360	359	3657	4474	1729	3649	1634	396	1824.16	676	3377	1015	5.002	2.322	3.773	0.000161094898056914	0.00143003921190252	0.3177	0.6988	0.363	0.363	TRUE	0.2914
FBgn0263934	21	196	77	384	617	472	779	261	122	161	45	82	124	208	638	444	1412	272	64	166	345.4	115	692	115	6.005	2.586	3.77	0.000162949531121225	0.00144383887796425	0.4021	0.7498	0.4461	0.4461	TRUE	0.2531
FBgn0050419	2	57	33	149	255	212	358	161	35	26	4	24	53	81	264	199	649	168	18	27	148.66	40	320	22	7.82	2.967	3.769	0.000164176890702959	0.00145293025162876	0.5355	0.8329	0.5797	0.5797	TRUE	0.7371
FBgn0000382	1683	8176	1711	5211	8531	11360	3759	9713	7305	1166	3576	3438	2752	2816	8815	10685	6813	10128	3810	1205	5403.8	3146	9110	2508	2.897	1.534	3.768	0.000164544600803003	0.00145489175748946	0.0997	0.691	0.1591	0.1591	TRUE	0.1553
FBgn0011754	1011	4720	1920	4965	5921	6896	2165	7887	7561	2260	2148	1985	3088	2683	6118	6486	3924	8224	3943	2335	4093.5	2476	6188	3139	2.5	1.322	3.766	0.00016613647784599	0.001464883275033	0.0711	0.6922	0.1181	0.1181	TRUE	0.0958
FBgn0085234	0	6	2	4	64	8	18	17	3	0	0	3	3	2	66	8	33	18	2	0	13.35	2	31	1	14.649	3.873	3.765	0.000166306691058296	0.00146548887590686	0.5047	2.3131	0.7619	0.7619	TRUE	0.1031
FBgn0053062	13	91	23	116	115	152	43	130	103	64	28	38	37	63	119	143	78	136	54	66	76.07	42	119	60	2.82	1.495	3.759	0.000170394941698717	0.00149408512472897	0.0614	0.9723	0.134	0.134	TRUE	0.7543
FBgn0039688	125	696	516	1866	3212	2548	2956	2016	1147	2345	266	293	830	1008	3319	2397	5358	2102	598	2423	1859.32	599	3294	1510	5.495	2.458	3.757	0.000172006264357542	0.00150560243768148	0.3578	0.6986	0.4102	0.4102	TRUE	0.328
FBgn0033159	158	1062	875	2929	5886	3872	6763	2704	776	1258	336	447	1407	1583	6082	3642	12258	2819	405	1300	3027.84	943	6200	852	6.573	2.716	3.753	0.000174580236740477	0.00152443504967456	0.4801	0.6941	0.5026	0.5026	TRUE	0.2462
FBgn0032731	305	1702	304	685	1151	1253	1044	1145	942	673	648	716	489	370	1189	1179	1892	1194	491	695	886.36	556	1364	593	2.453	1.295	3.75	0.00017664618847864	0.00154061092719075	0.0689	0.7114	0.113	0.113	TRUE	0.5374
FBgn0267078	0	0	1	3	17	13	39	16	0	0	0	0	2	2	18	12	71	17	0	0	12.04	1	30	0	35.134	5.135	3.749	0.000177893064586594	0.00154961285108202	0.819	2.4897	1.2415	1.2415	TRUE	2.1997
FBgn0021825	521	3268	540	1562	2054	2943	1578	2078	2743	2664	1107	1374	868	844	2122	2768	2860	2167	1431	2753	1829.44	1048	2479	2092	2.364	1.241	3.748	0.000178526924630967	0.00155325957210571	0.062	0.6988	0.1046	0.1046	TRUE	0.2483
FBgn0035763	925	4247	912	1872	3527	3974	3298	2688	5144	1925	1966	1786	1467	1012	3645	3738	5978	2803	2683	1989	2706.43	1558	4041	2336	2.595	1.376	3.747	0.000178796578329568	0.00155466856121023	0.085	0.695	0.129	0.129	TRUE	0.3381
