Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0036851	7	73	39	225	52	44	10	54	18	2	15	31	63	122	54	41	18	56	9	2	41.09	58	42	6	0.103	-3.281	-3.284	0.00102213761038723	0.0200524262554869	0.4523	1.2152	0.5474	0.5474	TRUE	0.2703
FBgn0032800	39	444	167	864	106	99	117	43	64	46	83	187	269	467	110	93	212	45	33	48	154.55	252	115	40	0.16	-2.642	-3.283	0.00102793610335989	0.0201362616805054	0.3347	0.8274	0.4006	0.4006	TRUE	0.1245
FBgn0013981	1807	14121	2153	7322	2311	1914	1581	1403	2783	1841	3840	5937	3462	3957	2388	1800	2866	1463	1451	1902	2906.72	4299	2129	1676	0.39	-1.359	-3.279	0.00104025986191313	0.0202276155476274	0.0699	0.6944	0.1096	0.1096	TRUE	0.4052
FBgn0004511	5	66	4	45	139	71	135	28	2	0	11	28	6	24	144	67	245	29	1	0	55.45	17	121	0	0.036	-4.803	-3.277	0.00104841430545857	0.0202965015762015	0.519	1.0784	0.6001	0.6001	TRUE	0.0703
FBgn0010051	1286	5886	1591	4799	1099	1016	788	1081	2768	1521	2733	2475	2559	2594	1136	956	1428	1127	1444	1572	1802.17	2590	1162	1508	0.582	-0.781	-3.269	0.0010805499209166	0.0207361927410783	0.0126	0.699	0.036	0.036	TRUE	0.1856
FBgn0028689	2085	12236	2944	9237	1540	1764	1559	1559	4505	2084	4431	5145	4734	4992	1591	1659	2826	1626	2349	2153	3150.65	4826	1926	2251	0.467	-1.1	-3.267	0.00108575444110502	0.0208058285717119	0.0368	0.6938	0.0723	0.0723	TRUE	0.7886
FBgn0259162	0	13	6	27	23	32	18	13	0	0	0	5	10	15	24	30	33	14	0	0	12.98	8	25	0	0.017	-5.844	-3.264	0.00109979565524032	0.0210138958554818	0.2712	2.3597	0.674	0.674	TRUE	0.4633
FBgn0066293	8	27	27	46	2	0	0	0	2	0	17	11	43	25	2	0	0	0	1	0	9.97	24	0	0	0.026	-5.272	-3.257	0.00112489878012774	0.0213391359109577	0	2.863	0.8819	0.8819	TRUE	0.3665
FBgn0026439	474	1911	2218	5460	338	211	273	338	957	324	1007	803	3567	2951	349	198	495	352	499	335	1055.74	2082	348	417	0.2	-2.32	-3.248	0.00116036848251775	0.0219356770741826	0.2765	0.7075	0.3252	0.3252	TRUE	0.0388
FBgn0030674	4014	20837	3732	14024	4875	4187	3518	3996	7872	2068	8530	8761	6002	7579	5038	3938	6376	4167	4105	2137	5663.29	7718	4880	3121	0.404	-1.306	-3.248	0.00116141191400498	0.0219356770741826	0.0614	0.6908	0.1033	0.1033	TRUE	0.3448
FBgn0051908	655	3610	885	2990	1281	994	689	1023	1704	819	1392	1518	1423	1616	1324	935	1249	1067	889	846	1225.8	1487	1144	868	0.583	-0.778	-3.248	0.00116299128621736	0.0219356770741826	0.0111	0.7046	0.0359	0.0359	TRUE	0.1214
FBgn0004186	23	30	6	60	0	0	0	0	1	0	49	13	10	32	0	0	0	0	1	0	10.41	26	0	0	0.013	-6.216	-3.247	0.00116832315675198	0.0219734624481429	0.5618	2.7722	1.1783	1.1783	TRUE	0.0507
FBgn0259171	408	1849	592	1757	1157	792	1531	779	424	242	867	777	952	950	1196	745	2775	812	221	250	954.49	886	1382	236	0.266	-1.912	-3.242	0.00118827821149261	0.0222852801510468	0.1682	0.7097	0.2203	0.2203	TRUE	1.4163
FBgn0052451	1791	8192	2483	7319	2491	2203	2042	1961	3839	1059	3806	3444	3993	3955	2574	2072	3701	2045	2002	1094	2868.73	3800	2598	1548	0.408	-1.295	-3.232	0.00122856963056295	0.0229606919937768	0.064	0.6945	0.1023	0.1023	TRUE	0.6552
FBgn0259164	32	149	135	288	21	26	28	27	62	18	68	63	217	156	22	24	51	28	32	19	67.94	126	31	26	0.204	-2.292	-3.232	0.00122950914486103	0.0229606919937768	0.2194	1.0064	0.2992	0.2992	TRUE	0.0879
FBgn0039525	57	475	152	802	38	50	9	31	129	53	121	200	244	433	39	47	16	32	67	55	125.57	250	34	61	0.244	-2.035	-3.229	0.00124132774450604	0.0231160087598212	0.1732	0.8598	0.2444	0.2444	TRUE	0.1286
FBgn0015772	1439	5808	1339	3344	834	1064	453	865	2497	608	3058	2442	2153	1807	862	1001	821	902	1302	628	1497.66	2365	896	965	0.409	-1.291	-3.227	0.00125100118905556	0.0232412415899889	0.0583	0.7014	0.1018	0.1018	TRUE	0.1167
FBgn0034501	2304	19074	9083	27778	1655	2091	1094	1553	7877	2031	4896	8020	14607	15012	1710	1967	1983	1619	4108	2099	5602.12	10634	1820	3104	0.292	-1.777	-3.227	0.00125157333715686	0.0232412415899889	0.1282	0.6908	0.194	0.194	TRUE	0.0593
FBgn0027934	3	16	37	65	0	0	0	0	0	0	6	7	60	35	0	0	0	0	0	0	10.77	27	0	0	0.005	-7.639	-3.225	0.0012616224357548	0.02333935607824	1.8894	2.7016	2.2473	2.2473	TRUE	0.0655
FBgn0038953	307	1518	343	1143	161	131	68	155	704	310	652	638	552	618	166	123	123	162	367	320	372.19	615	144	344	0.559	-0.838	-3.225	0.00126010258013087	0.02333935607824	0.0071	0.7453	0.0411	0.0411	TRUE	0.0782
FBgn0085437	688	3879	970	3825	812	1174	560	586	1662	624	1462	1631	1560	2067	839	1104	1015	611	867	645	1180.1	1680	892	756	0.45	-1.152	-3.22	0.0012820067464642	0.0236071618878199	0.0411	0.7053	0.0811	0.0811	TRUE	0.3586
FBgn0027621	943	6657	2303	7448	2300	2496	1064	1989	2791	1321	2004	2799	3704	4025	2377	2348	1928	2074	1456	1365	2407.91	3133	2182	1410	0.45	-1.152	-3.217	0.00129498408336722	0.0238129176221412	0.0404	0.696	0.0816	0.0816	TRUE	0.1482
FBgn0029719	14	87	13	54	11	11	17	9	7	7	30	37	21	29	11	10	31	9	4	7	18.92	29	15	6	0.178	-2.487	-3.216	0.0013004011680296	0.0238792720744016	0.1034	1.834	0.2752	0.2752	TRUE	0.6977
FBgn0032897	498	4105	1864	6588	719	918	330	457	1260	683	1058	1726	2998	3560	743	863	598	477	657	706	1338.62	2336	670	682	0.292	-1.778	-3.215	0.00130545205386592	0.0239055249198222	0.1438	0.7032	0.195	0.195	TRUE	0.0462
FBgn0037063	374	2020	826	2473	316	601	225	290	758	434	795	849	1328	1337	327	565	408	302	395	448	675.47	1077	400	422	0.391	-1.353	-3.214	0.00130936494081379	0.0239439685783442	0.0684	0.7191	0.112	0.112	TRUE	0.1042
FBgn0023416	47	528	317	1446	290	192	214	146	138	60	100	222	510	781	300	181	388	152	72	62	276.75	403	255	67	0.166	-2.591	-3.21	0.0013267543656118	0.0241949418358738	0.3597	0.7654	0.4086	0.4086	TRUE	0.1177
FBgn0264339	24	167	212	885	250	172	172	138	80	10	51	70	341	478	258	162	312	144	42	10	186.83	235	219	26	0.112	-3.164	-3.208	0.00133561114961442	0.0243082367894929	0.57	0.8031	0.6016	0.6016	TRUE	0.1417
FBgn0039851	7	177	8	16	21	21	51	13	0	2	15	74	13	9	22	20	92	14	0	2	26.03	28	37	1	0.031	-5.009	-3.207	0.00134033221040391	0.024341686621682	0.8914	1.5207	0.9848	0.9848	TRUE	7.6766
FBgn0261260	2206	7393	4126	13127	2956	2280	2604	2562	3877	1509	4688	3108	6635	7094	3055	2145	4720	2671	2022	1559	3769.74	5381	3148	1790	0.333	-1.587	-3.207	0.00134290090372158	0.0243548360327419	0.108	0.6927	0.1566	0.1566	TRUE	0.1877
FBgn0028482	174	1375	1003	3284	425	369	255	607	557	158	370	578	1613	1775	439	347	462	633	290	163	667.08	1084	470	226	0.209	-2.255	-3.203	0.00135903674152454	0.0245127897518422	0.2643	0.7195	0.3149	0.3149	TRUE	0.042
FBgn0038049	402	2343	552	2229	383	300	261	410	978	439	854	985	888	1205	396	282	473	428	510	454	647.39	983	395	482	0.49	-1.03	-3.203	0.00135844698568279	0.0245127897518422	0.0276	0.7205	0.0647	0.0647	TRUE	0.286
FBgn0024944	151	844	148	778	293	118	186	231	238	37	321	355	238	420	303	111	337	241	124	38	248.83	334	248	81	0.245	-2.031	-3.2	0.00137527080108111	0.0247043542675835	0.1911	0.7742	0.2507	0.2507	TRUE	0.4262
FBgn0083050	77	74	26	48	0	12	0	0	2	0	164	31	42	26	0	11	0	0	1	0	27.48	66	3	0	0.009	-6.795	-3.19	0.00142282062027634	0.0253515528333448	2.3442	1.4767	2.0578	2.0578	TRUE	2.8166
FBgn0000079	2773	11789	7263	23283	7069	11540	5945	8274	5933	2772	5893	4957	11680	12583	7305	10855	10775	8627	3094	2864	7863.3	8778	9390	2979	0.339	-1.559	-3.185	0.00144552534490066	0.025617813595602	0.0997	0.6897	0.1532	0.1532	TRUE	0.082
FBgn0030816	245	1227	217	709	216	210	129	174	476	172	521	516	349	383	223	198	234	181	248	178	303.06	442	209	213	0.483	-1.049	-3.182	0.00146389154688962	0.0258738421600852	0.028	0.7586	0.0664	0.0664	TRUE	0.0667
FBgn0030412	953	5165	1674	8327	2103	1884	1353	1926	2528	734	2025	2172	2692	4500	2173	1772	2452	2008	1318	758	2187.17	2847	2101	1038	0.365	-1.455	-3.18	0.00147181873308912	0.0259791747767055	0.0965	0.6969	0.1335	0.1335	TRUE	1.1094
FBgn0032023	8	62	52	155	39	27	20	24	21	6	17	26	84	84	40	25	36	25	11	6	35.46	53	32	8	0.165	-2.598	-3.175	0.00149755627251245	0.026327876785595	0.257	1.2991	0.3635	0.3635	TRUE	0.0508
FBgn0261862	1578	9424	2837	6238	1908	2026	1705	1885	3872	1576	3353	3962	4562	3371	1972	1906	3090	1965	2019	1628	2783.02	3812	2233	1824	0.479	-1.063	-3.173	0.00150621148386325	0.0263554418703274	0.0406	0.6947	0.0715	0.0715	TRUE	0.5331
FBgn0263462	45	50	10	23	0	0	0	0	2	0	96	21	16	12	0	0	0	0	1	0	14.62	36	0	0	0.017	-5.894	-3.173	0.00150710888526071	0.0263554418703274	1.0451	2.1715	1.3862	1.3862	TRUE	2.1984
FBgn0033296	512	224	4557	4178	240	458	27	52	179	197	1088	94	7328	2258	248	431	49	54	93	204	1184.75	2692	196	148	0.055	-4.181	-3.169	0.0015282930001483	0.026620122006541	1.1877	0.7053	1.1115	1.1115	TRUE	0.234
FBgn0031080	9	76	38	112	30	15	25	6	10	6	19	32	61	61	31	14	45	6	5	6	28.08	43	24	6	0.131	-2.936	-3.169	0.00153203942198247	0.0266502193523512	0.3285	1.4599	0.452	0.452	TRUE	0.2049
FBgn0030613	91	1101	698	3621	924	764	901	693	375	61	193	463	1123	1957	955	719	1633	723	196	63	802.34	934	1008	130	0.139	-2.851	-3.167	0.00153863350216257	0.026694583612421	0.484	0.714	0.5145	0.5145	TRUE	0.2632
FBgn0032350	1616	9060	1951	3483	1408	1099	697	922	2884	696	3434	3809	3138	1882	1455	1034	1263	961	1504	719	1919.99	3066	1178	1112	0.363	-1.463	-3.168	0.00153720194725318	0.026694583612421	0.0821	0.6982	0.136	0.136	TRUE	0.2976
FBgn0029769	139	376	201	296	48	16	11	20	137	16	295	158	323	160	50	15	20	21	71	17	113.01	234	26	44	0.19	-2.395	-3.155	0.00160698574097597	0.0276263447110752	0.2926	0.879	0.3559	0.3559	TRUE	0.1625
FBgn0039536	152	1790	1195	7312	1476	843	957	691	637	92	323	753	1922	3952	1525	793	1735	720	332	95	1214.96	1738	1193	214	0.123	-3.022	-3.149	0.00163580492750503	0.027939886750128	0.5391	0.7048	0.5873	0.5873	TRUE	0.279
FBgn0031998	134	560	305	1044	74	119	31	37	258	69	285	235	490	564	76	112	56	39	135	71	206.39	394	71	103	0.262	-1.932	-3.149	0.00164107427048903	0.0279795455754295	0.169	0.7921	0.2351	0.2351	TRUE	0.0677
FBgn0033793	18	126	152	786	111	131	70	116	67	10	38	53	244	425	115	123	127	121	35	10	129.15	190	122	22	0.12	-3.059	-3.144	0.00166891126521781	0.0283221535150009	0.5407	0.855	0.5819	0.5819	TRUE	0.1907
FBgn0036527	0	0	97	498	10	37	19	1	1	0	0	0	156	269	10	35	34	1	1	0	50.63	106	20	0	0.003	-8.287	-3.141	0.00168181440664522	0.0283951350523489	4.0667	1.1157	3.2845	3.2845	TRUE	0.0791
FBgn0054040	45	16	751	121	43	50	0	3	16	5	96	7	1208	65	44	47	0	3	8	5	148.36	344	24	6	0.02	-5.663	-3.142	0.00167824600150913	0.0283951350523489	2.292	0.8332	2.0038	2.0038	TRUE	3.9374
FBgn0261871	5	42	42	183	42	15	38	12	8	4	11	18	68	99	43	14	69	13	4	4	34.19	49	35	4	0.085	-3.558	-3.135	0.00171861028501146	0.0288320350609992	0.6108	1.3217	0.6955	0.6955	TRUE	0.1233
FBgn0041194	442	1348	1908	1911	625	580	462	324	316	365	939	567	3068	1033	646	546	837	338	165	377	851.58	1402	592	271	0.193	-2.372	-3.134	0.0017250492497511	0.0289033315285073	0.3183	0.7124	0.3648	0.3648	TRUE	0.9177
FBgn0260859	40	76	34	102	12	6	6	6	27	14	85	32	55	55	12	6	11	6	14	14	29.05	57	9	14	0.255	-1.969	-3.129	0.00175338217509739	0.0292666306672703	0.0939	1.4341	0.2113	0.2113	TRUE	0.0614
FBgn0261797	4839	14688	3013	11673	2089	1992	1455	1659	6404	2092	10283	6176	4845	6309	2159	1874	2637	1730	3340	2162	4151.36	6903	2100	2751	0.399	-1.327	-3.127	0.00176436927964222	0.029412837877672	0.0778	0.6922	0.1151	0.1151	TRUE	0.336
FBgn0261859	644	3712	1433	3087	854	772	557	586	1690	355	1369	1561	2305	1668	882	726	1010	611	881	367	1137.95	1726	807	624	0.362	-1.465	-3.125	0.00177753488484475	0.0295576739100821	0.0908	0.706	0.1398	0.1398	TRUE	0.3649
FBgn0265546	1	3	58	230	5	1	0	3	2	0	2	1	93	124	5	1	0	3	1	0	23.12	55	2	0	0.011	-6.55	-3.123	0.00179073435104483	0.0297023437648805	2.0524	1.6256	1.9715	1.9715	TRUE	0.0317
FBgn0040005	321	1086	381	919	53	85	30	39	443	260	682	457	613	497	55	80	54	41	231	269	297.76	562	58	250	0.445	-1.168	-3.119	0.00181658513892169	0.0300556060014825	0.039	0.7598	0.087	0.087	TRUE	0.1597
FBgn0030039	147	772	230	1063	49	108	29	76	278	145	312	325	370	574	51	102	53	79	145	150	216.02	395	71	148	0.372	-1.426	-3.118	0.00182235340009667	0.0301133065600454	0.0738	0.7874	0.1296	0.1296	TRUE	0.7417
FBgn0033252	122	709	184	809	270	170	181	233	235	18	259	298	296	437	279	160	328	243	123	19	244.16	322	252	71	0.22	-2.182	-3.115	0.00183752656449229	0.0303260790387396	0.245	0.7758	0.3058	0.3058	TRUE	0.2666
FBgn0040257	26	33	45	34	5	1	0	1	8	1	55	14	72	18	5	1	0	1	4	1	17.22	40	2	2	0.069	-3.849	-3.114	0.00184573342793069	0.0304234936940934	0.5672	1.9472	0.7853	0.7853	TRUE	0.1515
FBgn0035839	47	351	51	173	31	36	28	33	79	42	100	148	82	93	32	34	51	34	41	43	65.86	106	38	42	0.396	-1.335	-3.113	0.00185037223561043	0.0304619259685344	0.0392	1.0165	0.1022	0.1022	TRUE	0.5532
FBgn0039434	12	184	0	17	66	60	0	27	0	0	26	77	0	9	68	56	0	28	0	0	26.48	28	38	0	0.005	-7.704	-3.112	0.00185821049118989	0.0305528681384559	3.0342	1.5065	2.5784	2.5784	TRUE	0.4069
FBgn0003950	23	127	101	303	46	47	39	48	59	6	49	53	162	164	48	44	71	50	31	6	67.79	107	53	18	0.176	-2.507	-3.111	0.00186608658038659	0.0306442053741842	0.3037	1.0071	0.3852	0.3852	TRUE	0.0344
FBgn0085433	141	1023	191	913	435	142	168	236	213	126	300	430	307	493	450	134	304	246	111	130	290.53	382	284	120	0.314	-1.669	-3.109	0.00187500495961558	0.0307413551153748	0.1242	0.7616	0.1793	0.1793	TRUE	0.2222
FBgn0039938	120	580	326	775	235	163	143	170	288	101	255	244	524	419	243	153	259	177	150	104	252.91	360	208	127	0.354	-1.498	-3.107	0.00188810778442396	0.0308905663912633	0.0887	0.7728	0.1438	0.1438	TRUE	0.1349
FBgn0030958	6	34	5	46	0	0	0	0	0	0	13	14	8	25	0	0	0	0	0	0	5.99	15	0	0	0.009	-6.804	-3.105	0.0019007275461292	0.0309055490043644	0.2064	4.3076	1.7165	1.7165	TRUE	0.0976
FBgn0038739	133	987	555	2518	124	143	118	187	426	95	283	415	893	1361	128	135	214	195	222	98	394.28	738	168	160	0.217	-2.202	-3.105	0.00190406713882358	0.0309217692913748	0.2549	0.742	0.3184	0.3184	TRUE	0.091
FBgn0052380	521	2386	1066	4375	415	442	248	359	1319	209	1107	1003	1714	2364	429	416	449	374	688	216	876.14	1547	417	452	0.292	-1.774	-3.104	0.00190902526270802	0.0309642021419337	0.1487	0.7117	0.2078	0.2078	TRUE	0.1327
FBgn0052432	74	1008	594	2737	541	544	579	635	311	17	157	424	955	1479	559	512	1049	662	162	18	597.75	754	696	90	0.12	-3.064	-3.103	0.00191798538488451	0.0310592456236581	0.601	0.7232	0.6184	0.6184	TRUE	0.1491
FBgn0038665	24	72	97	179	26	5	7	14	15	16	51	30	156	97	27	5	13	15	8	17	41.72	84	15	12	0.144	-2.795	-3.098	0.0019460854488992	0.0314494078112804	0.3788	1.2072	0.4739	0.4739	TRUE	0.0859
FBgn0050076	1	32	17	58	116	90	173	23	2	0	2	13	27	31	120	85	314	24	1	0	61.74	18	136	0	0.033	-4.91	-3.097	0.00195544545394353	0.0314850564980688	0.7698	1.0385	0.8154	0.8154	TRUE	0.163
FBgn0064227	3	10	19	67	4	4	0	1	1	0	6	4	31	36	4	4	0	1	1	0	8.68	19	2	0	0.018	-5.807	-3.097	0.00195508601190425	0.0314850564980688	0.7325	3.1873	1.0787	1.0787	TRUE	0.0275
FBgn0264753	48	392	284	1130	604	586	430	366	160	46	102	165	457	611	624	551	779	382	83	48	380.15	334	584	66	0.197	-2.346	-3.097	0.00195474800711104	0.0314850564980688	0.3077	0.744	0.3587	0.3587	TRUE	0.2462
FBgn0033132	124	1228	500	3001	298	301	353	237	405	69	264	516	804	1622	308	283	640	247	211	71	496.63	802	370	141	0.176	-2.502	-3.09	0.00200211460774284	0.0320411141406408	0.3716	0.7306	0.416	0.416	TRUE	0.2317
FBgn0053970	265	1059	1269	3815	308	327	121	246	703	124	563	445	2041	2062	318	308	219	257	367	128	670.74	1278	276	248	0.194	-2.367	-3.089	0.00200883403011302	0.0320709016923606	0.3272	0.7193	0.3738	0.3738	TRUE	0.0272
FBgn0030417	6	70	28	130	42	67	36	32	19	2	13	29	45	70	43	63	65	33	10	2	37.45	39	51	6	0.158	-2.662	-3.083	0.00205083943677991	0.0326231723901267	0.2663	1.2665	0.3881	0.3881	TRUE	0.2155
FBgn0037765	118	994	681	2281	40	28	0	13	193	20	251	418	1095	1233	41	26	0	14	101	21	319.92	749	20	61	0.081	-3.622	-3.082	0.0020555747874481	0.0326591503233181	0.9071	0.7548	0.8758	0.8758	TRUE	0.0491
FBgn0086027	38	98	14	38	0	0	0	0	6	0	81	41	23	21	0	0	0	0	3	0	16.81	42	0	2	0.042	-4.582	-3.081	0.00206411314190341	0.0326768415018594	0.6217	1.9778	1.1143	1.1143	TRUE	0.1915
FBgn0032482	1254	6025	3392	10817	896	898	502	1091	3396	1131	2665	2533	5455	5846	926	845	910	1138	1771	1169	2325.67	4125	955	1470	0.356	-1.488	-3.079	0.00208007276287339	0.032890060704452	0.0976	0.6963	0.1493	0.1493	TRUE	0.0351
FBgn0264494	714	3933	2209	5145	421	453	721	437	1435	385	1517	1654	3552	2781	435	426	1307	456	748	398	1327.38	2376	656	573	0.241	-2.051	-3.077	0.00209124715942902	0.033027196466437	0.2328	0.7033	0.2836	0.2836	TRUE	0.3404
FBgn0032394	329	2730	1234	5072	197	251	69	295	830	427	699	1148	1984	2741	204	236	125	308	433	441	831.9	1643	218	437	0.266	-1.911	-3.076	0.00209641882146785	0.0330693162483155	0.1928	0.713	0.2459	0.2459	TRUE	0.0532
FBgn0030258	55	231	257	478	96	47	57	75	121	26	117	97	413	258	99	44	103	78	63	27	130.05	221	81	45	0.205	-2.289	-3.074	0.00211249705746081	0.0332409391243041	0.279	0.8538	0.342	0.342	TRUE	0.1526
FBgn0050411	39	226	95	305	87	163	44	61	47	47	83	95	153	165	90	153	80	64	25	49	95.52	124	97	37	0.291	-1.78	-3.071	0.00213426467443227	0.0334266862355033	0.1303	0.9142	0.198	0.198	TRUE	0.2015
FBgn0086670	41	32	26	30	0	0	0	0	4	0	87	13	42	16	0	0	0	0	2	0	16.07	40	0	1	0.03	-5.082	-3.071	0.00213320016646678	0.0334266862355033	0.9544	2.0376	1.3139	1.3139	TRUE	0.1469
FBgn0028671	1067	5571	1845	6174	992	750	684	661	2225	1254	2267	2342	2967	3337	1025	705	1240	689	1160	1296	1702.92	2728	915	1228	0.45	-1.152	-3.069	0.00214699589534097	0.0335813553303139	0.0512	0.6997	0.0897	0.0897	TRUE	0.23
FBgn0040491	54	338	190	752	98	67	84	60	121	51	115	142	306	406	101	63	152	63	63	53	146.37	242	95	58	0.239	-2.065	-3.069	0.00214922708885218	0.0335813553303139	0.2141	0.8352	0.2796	0.2796	TRUE	0.0855
FBgn0037655	1908	12121	2506	10750	3440	3208	1671	3303	5475	1342	4055	5096	4030	5810	3555	3017	3029	3444	2855	1387	3627.76	4748	3261	2121	0.447	-1.162	-3.059	0.00222154114642221	0.0344023287315683	0.0512	0.6929	0.0921	0.0921	TRUE	0.1848
FBgn0051814	12	129	74	513	134	51	119	73	39	6	26	54	119	277	138	48	216	76	20	6	98.08	119	120	13	0.113	-3.149	-3.059	0.00222197657017327	0.0344023287315683	0.5991	0.9082	0.6377	0.6377	TRUE	0.5736
FBgn0264607	745	2887	1166	3319	250	246	244	225	1090	761	1583	1214	1875	1794	258	231	442	235	568	786	898.72	1616	292	677	0.419	-1.255	-3.058	0.00222525172080606	0.0344023287315683	0.0617	0.7111	0.1069	0.1069	TRUE	0.6726
FBgn0260003	2128	9890	3316	9748	3066	2912	2324	2680	5515	1655	4522	4158	5333	5268	3168	2739	4212	2794	2876	1710	3678.15	4820	3228	2293	0.476	-1.071	-3.048	0.00230446268739603	0.0354200475689055	0.0433	0.6928	0.0788	0.0788	TRUE	0.3385
FBgn0266791	0	2	229	790	0	3	0	0	2	0	0	1	368	427	0	3	0	0	1	0	79.99	199	1	0	0.003	-8.461	-3.044	0.00233090146785176	0.0357017309513304	6.2152	0.9583	4.0533	4.0533	TRUE	0.1036
FBgn0032494	327	1033	1938	4311	113	142	18	346	448	9	695	434	3117	2330	117	134	33	361	234	9	746.24	1644	161	122	0.074	-3.756	-3.042	0.002350791162671	0.0359230274545662	1.0194	0.716	0.9719	0.9719	TRUE	0.0745
FBgn0035167	9	75	49	192	10	0	0	0	3	0	19	32	79	104	10	0	0	0	2	0	24.51	58	2	1	0.015	-6.08	-3.041	0.00236076890702175	0.0360337940802406	2.1813	1.5724	1.9746	1.9746	TRUE	0.4034
FBgn0017430	154	735	162	424	112	109	66	153	301	106	327	309	261	229	116	103	120	160	157	110	188.99	282	125	134	0.476	-1.07	-3.037	0.00238700660612913	0.0363922034881327	0.0304	0.8018	0.0743	0.0743	TRUE	0.1855
FBgn0037244	220	861	135	438	51	79	12	15	140	75	468	362	217	237	53	74	22	16	73	77	159.82	321	41	75	0.235	-2.091	-3.035	0.00240373107763435	0.0366049151303418	0.2289	0.8227	0.296	0.296	TRUE	0.2374
FBgn0030999	3363	11582	14452	26531	2903	4217	1753	4951	3519	3855	7147	4870	23241	14338	3000	3967	3177	5162	1835	3983	7072.06	12399	3826	2909	0.235	-2.092	-3.032	0.00242666267755675	0.0368266980825078	0.2581	0.69	0.3046	0.3046	TRUE	0.1285
FBgn0052791	104	451	76	202	100	11	17	65	61	23	221	190	122	109	103	10	31	68	32	24	90.99	160	53	28	0.174	-2.524	-3.029	0.00245488869082875	0.0371270279324306	0.3551	0.9255	0.424	0.424	TRUE	0.3489
FBgn0037780	298	1640	605	1913	474	785	290	583	833	342	633	690	973	1034	490	738	526	608	434	353	647.91	832	590	394	0.473	-1.079	-3.025	0.00249019653539517	0.0375749312649399	0.0404	0.7204	0.0798	0.0798	TRUE	0.0711
FBgn0260756	76	389	179	542	48	133	48	88	170	61	162	164	288	293	50	125	87	92	89	63	141.1	227	88	76	0.336	-1.575	-3.023	0.00250250429769736	0.0377175390896099	0.1039	0.8408	0.1653	0.1653	TRUE	0.077
FBgn0032652	84	817	230	466	49	94	39	125	193	14	179	344	370	252	51	88	71	130	101	14	159.89	286	85	58	0.203	-2.301	-3.019	0.00253975493302928	0.0381708366455882	0.2998	0.8227	0.362	0.362	TRUE	0.1551
FBgn0001324	750	3696	859	3363	1361	1591	1220	1242	1733	445	1594	1554	1381	1818	1406	1497	2211	1295	904	460	1411.95	1587	1602	682	0.43	-1.217	-3.015	0.00256585259208128	0.0384351281389361	0.0633	0.7023	0.1034	0.1034	TRUE	0.5188
FBgn0261109	212	1318	137	526	62	47	23	63	305	88	451	554	220	284	64	44	42	66	159	91	197.49	377	54	125	0.332	-1.59	-3.015	0.00256758183886553	0.0384351281389361	0.1144	0.7968	0.1731	0.1731	TRUE	0.0488
FBgn0040251	10	24	8	9	2	0	0	0	0	0	21	10	13	5	2	0	0	0	0	0	5.11	12	0	0	0.011	-6.484	-3.01	0.00261650660770913	0.0389467156049422	0.3541	4.9313	1.6086	1.6086	TRUE	0.3055
FBgn0015278	1118	4253	1324	3800	871	818	490	1144	2408	999	2376	1788	2129	2054	900	769	888	1193	1256	1032	1438.54	2087	938	1144	0.549	-0.866	-2.999	0.00271082746220243	0.0403052420984895	0.0232	0.702	0.0527	0.0527	TRUE	0.2682
FBgn0005664	44	179	131	333	956	1255	668	458	82	4	94	75	211	180	988	1180	1211	478	43	4	446.29	140	964	24	0.171	-2.549	-2.998	0.00272184037001432	0.0404234627731148	0.3896	0.7356	0.439	0.439	TRUE	0.3229
FBgn0052023	45	247	204	369	16	34	34	1	50	5	96	104	328	199	17	32	62	1	26	5	86.94	182	28	16	0.087	-3.523	-2.995	0.00274282432059716	0.0406436694779397	0.8351	0.9366	0.8514	0.8514	TRUE	0.3022
FBgn0030600	297	1984	1106	5810	1090	1015	1034	444	467	375	631	834	1779	3140	1126	955	1874	463	244	387	1143.31	1596	1104	316	0.198	-2.34	-2.994	0.00275276635230731	0.040699635105838	0.3536	0.7059	0.3893	0.3893	TRUE	0.2874
FBgn0040344	435	2512	511	2230	485	486	383	472	1121	300	924	1056	822	1205	501	457	694	492	585	310	704.68	1002	536	448	0.447	-1.162	-2.994	0.00275134077005523	0.040699635105838	0.0535	0.7177	0.0949	0.0949	TRUE	0.2015
FBgn0085447	56	494	413	1917	289	229	238	104	186	7	119	208	664	1036	299	215	431	108	97	7	318.5	507	263	52	0.103	-3.274	-2.993	0.0027644127534245	0.0407306830825244	0.7564	0.7551	0.7561	0.7561	TRUE	0.1158
FBgn0052647	242	735	933	1878	217	237	82	95	472	41	514	309	1500	1015	224	223	149	99	246	42	432.2	834	174	144	0.173	-2.528	-2.991	0.00277815969110188	0.0408009370429568	0.4123	0.7372	0.4536	0.4536	TRUE	0.07
FBgn0085386	23	240	206	785	221	136	108	159	101	24	49	101	331	424	228	128	196	166	53	25	170.06	226	180	39	0.172	-2.542	-2.989	0.00279852181128399	0.0410543149715362	0.3967	0.8146	0.4483	0.4483	TRUE	0.0859
