"x"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Control"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Hot"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Cold"
"Hot"
"Hot"
"Hot"
"Cold"
"Cold"
"Cold"
